CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,STRAWBERRY BANANA	100	29	0	7.41	0
CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,STRAWBERRY KIWI	100	29	0	7.41	0
CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,TROPICAL BLEND	100	29	0	7.41	0
CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,PEACH MANGO	100	49	0	11.38	0.41
CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,STRAWBERRY BANANA	100	49	0	11.79	0.41
CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,TROPICAL	100	49	0	11.38	0.41
CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,ACAI BERRY	100	45	0	10.98	0
COFFEE SUB,RSTD GRAIN BEV,NAT TOUCH KAFFREE ROMA,PDR	100	358	0.3	84.3	4.5
ENERGY DRK,AMP	100	46	0.08	12.08	0.25
ENERGY DRK,FULL THROTTLE	100	46	0.08	12.08	0.25
ENERGY DRK,MONSTER	100	42	0	11.25	0
ENERGY DRK,AMP,SUGAR FREE	100	2	0	1.03	0
ENERGY DRK,ROCKSTAR	100	58	0	12.7	0
ENERGY DRK,ROCKSTAR,SUGAR FREE	100	4	0.08	0.7	0.25
HORCHATA,DRY MIX,UNPREP,VAR OF BRANDS,ALL W/ MORRO SEEDS	100	413	7.46	79.05	7.5
MEAL SUPP DRK,NESTLE,SUPLIGEN,CND,PNUT FLAVOR	100	101	3.07	14.74	3.5
VEGETABLE & FRUIT JUC DRK,RED CAL,ADDED VIT C	100	4	0	1.1	0
READY-TO-DRINK RED FAT MILK,FLAV & SWTND,W/CA,VIT A & VIT D	100	77	1.83	12.08	3.05
BEVERAGES,VEG & FRUIT JUC BLEND,W/ ADDED VITAMINS A,C,E	100	46	0.01	11.15	0.3
BEVERAGES,FRUIT JUC DRK,RED SUGAR,W/ VITAMIN E ADDED	100	39	0.07	10	0
WATER,W/ CORN SYRUP AND/OR SUGAR & LO CAL SWTNR,FRUIT FLAV	100	18	0	4.5	0
BEVERAGE,HORCHATA,AS SERVED IN RESTAURANT	100	54	0.71	11.52	0.48
RICE DRK,UNSWTND,W/ ADDED CA,VITAMINS A & D	100	47	0.97	9.17	0.28
ENERGY DRK,VAULT,CITRUS FLAVOR	100	49	0	12.99	0
ENERGY DRK,VAULT ZERO,SUGAR-FREE,CITRUS FLAVOR	100	1	0.08	0.7	0.25
ANCHOVY,EUROPEAN,RAW	100	131	4.84	0	20.35
ANCHOVY,EUROPEAN,CND IN OIL,DRND SOL	100	210	9.71	0	28.89
BASS,FRSH H2O,MXD SP,RAW	100	114	3.69	0	18.86
BASS,STRIPED,RAW	100	97	2.33	0	17.73
BLUEFISH,RAW	100	124	4.24	0	20.04
BURBOT,RAW	100	90	0.81	0	19.31
BUTTERFISH,RAW	100	146	8.02	0	17.28
CARP,RAW	100	127	5.6	0	17.83
CARP,COOKED,DRY HEAT	100	162	7.17	0	22.86
CATFISH,CHANNEL,WILD,RAW	100	95	2.82	0	16.38
CATFISH,CHANNEL,CKD,BREADED&FRIED	100	229	13.33	8.04	18.09
CAVIAR,BLACK&RED,GRANULAR	100	252	17.9	4	24.6
CISCO,RAW	100	98	1.91	0	18.99
CISCO,SMOKED	100	177	11.9	0	16.36
COD,ATLANTIC,RAW	100	82	0.67	0	17.81
COD,ATLANTIC,CKD,DRY HEAT	100	105	0.86	0	22.83
COD,ATLANTIC,CND,SOL&LIQ	100	105	0.86	0	22.76
COD,ATLANTIC,DRIED&SALTED	100	290	2.37	0	62.82
COD,PACIFIC,RAW	100	82	0.63	0	17.9
CROAKER,ATLANTIC,RAW	100	104	3.17	0	17.78
CROAKER,ATLANTIC,CKD,BREADED&FRIED	100	221	12.67	7.54	18.2
CUSK,RAW	100	87	0.69	0	18.99
DOLPHINFISH,RAW	100	85	0.7	0	18.5
DRUM,FRESHWATER,RAW	100	119	4.93	0	17.54
EEL,MIXED SPECIES,RAW	100	184	11.66	0	18.44
EEL,MXD SP,CKD,DRY HEAT	100	236	14.95	0	23.65
FISH PORTIONS&STKS,FRZ,PREHTD	100	249	13.25	21.18	11.04
FLATFISH (FLOUNDER&SOLE SP),RAW	100	91	1.19	0	18.84
FLATFISH (FLOUNDER&SOLE SP),CKD,DRY HEAT	100	117	1.53	0	24.16
GEFILTEFISH,COMM,SWT RECIPE	100	84	1.73	7.41	9.07
GROUPER,MIXED SPECIES,RAW	100	92	1.02	0	19.38
GROUPER,MXD SP,CKD,DRY HEAT	100	118	1.3	0	24.84
HADDOCK,RAW	100	87	0.72	0	18.91
HADDOCK,COOKED,DRY HEAT	100	112	0.93	0	24.24
HADDOCK,SMOKED	100	116	0.96	0	25.23
HALIBUT,ATLANTIC&PACIFIC,RAW	100	110	2.29	0	20.81
HALIBUT,ATLANTIC&PACIFIC,CKD,DRY HEAT	100	140	2.94	0	26.69
HALIBUT,GREENLAND,RAW	100	186	13.84	0	14.37
HERRING,ATLANTIC,RAW	100	158	9.04	0	17.96
HERRING,ATLANTIC,CKD,DRY HEAT	100	203	11.59	0	23.03
HERRING,ATLANTIC,PICKLED	100	262	18	9.64	14.19
HERRING,ATLANTIC,KIPPERED	100	217	12.37	0	24.58
HERRING,PACIFIC,RAW	100	195	13.88	0	16.39
LING,RAW	100	87	0.64	0	18.99
LINGCOD,RAW	100	85	1.06	0	17.66
MACKEREL,ATLANTIC,RAW	100	205	13.89	0	18.6
MACKEREL,ATLANTIC,CKD,DRY HEAT	100	262	17.81	0	23.85
MACKEREL,JACK,CND,DRND SOL	100	156	6.3	0	23.19
MACKEREL,KING,RAW	100	105	2	0	20.28
MACKEREL,PACIFIC&JACK,MXD SP,RAW	100	158	7.89	0	20.07
MACKEREL,SPANISH,RAW	100	139	6.3	0	19.29
MACKEREL,SPANISH,CKD,DRY HEAT	100	158	6.32	0	23.59
MILKFISH,RAW	100	148	6.73	0	20.53
MONKFISH,RAW	100	76	1.52	0	14.48
MULLET,STRIPED,RAW	100	117	3.79	0	19.35
MULLET,STRIPED,CKD,DRY HEAT	100	150	4.86	0	24.81
OCEAN PERCH,ATLANTIC,RAW	100	94	1.63	0	18.62
OCEAN PERCH,ATLANTIC,CKD,DRY HEAT	100	121	2.09	0	23.88
POUT,OCEAN,RAW	100	79	0.91	0	16.64
PERCH,MIXED SPECIES,RAW	100	91	0.92	0	19.39
PERCH,MXD SP,CKD,DRY HEAT	100	117	1.18	0	24.86
PIKE,NORTHERN,RAW	100	88	0.69	0	19.26
PIKE,NORTHERN,CKD,DRY HEAT	100	113	0.88	0	24.69
PIKE,WALLEYE,RAW	100	93	1.22	0	19.14
POLLOCK,ATLANTIC,RAW	100	92	0.98	0	19.44
POLLOCK,WALLEYE,RAW	100	81	0.8	0	17.18
POLLOCK,WALLEYE,CKD,DRY HEAT	100	113	1.12	0	23.51
POMPANO,FLORIDA,RAW	100	164	9.47	0	18.48
POMPANO,FLORIDA,CKD,DRY HEAT	100	211	12.14	0	23.69
ROCKFISH,PACIFIC,MXD SP,RAW	100	94	1.57	0	18.75
ROCKFISH,PACIFIC,MXD SP,CKD,DRY HEAT	100	121	2.01	0	24.04
ROE,MIXED SPECIES,RAW	100	143	6.42	1.5	22.32
ROUGHY,ORANGE,RAW	100	76	0.7	0	16.41
SABLEFISH,RAW	100	195	15.3	0	13.41
SABLEFISH,SMOKED	100	257	20.14	0	17.65
SALMON,ATLANTIC,WILD,RAW	100	142	6.34	0	19.84
SALMON,CHINOOK,SMOKED	100	117	4.32	0	18.28
SALMON,CHINOOK,RAW	100	179	10.43	0	19.93
SALMON,CHUM,RAW	100	120	3.77	0	20.14
SALMON,CHUM,DRND SOL W/BONE	100	141	5.5	0	21.43
SALMON,COHO,WILD,RAW	100	146	5.93	0	21.62
SALMON,COHO,WILD,CKD,MOIST HEAT	100	184	7.5	0	27.36
SALMON,PINK,RAW	100	116	3.45	0	19.94
SALMON,PINK,CND,SOL W/BONE&LIQ	100	139	6.05	0	19.78
SALMON,SOCKEYE,RAW	100	168	8.56	0	21.3
SALMON,SOCKEYE,CKD,DRY HEAT	100	216	10.97	0	27.31
SALMON,SOCKEYE,CND,DRND SOL W/BONE	100	166	7.31	0	23.33
SARDINE,ATLANTIC,CND IN OIL,DRND SOL W/BONE	100	208	11.45	0	24.62
SARDINE,PACIFIC,CND IN TOMATO SAU,DRND SOL W/BONE	100	185	10.45	0.54	20.86
SCUP,RAW	100	105	2.73	0	18.88
SEA BASS,MXD SP,RAW	100	97	2	0	18.43
SEA BASS,MXD SP,CKD,DRY HEAT	100	124	2.56	0	23.63
SEATROUT,MXD SP,RAW	100	104	3.61	0	16.74
SHAD,AMERICAN,RAW	100	197	13.77	0	16.93
SHARK,MIXED SPECIES,RAW	100	130	4.51	0	20.98
SHARK,MXD SP,CKD,BATTER-DIPPED&FRIED	100	228	13.82	6.39	18.62
SHEEPSHEAD,RAW	100	108	2.41	0	20.21
SHEEPSHEAD,CKD,DRY HEAT	100	126	1.63	0	26.02
SMELT,RAINBOW,RAW	100	97	2.42	0	17.63
SMELT,RAINBOW,CKD,DRY HEAT	100	124	3.1	0	22.6
SNAPPER,MIXED SPECIES,RAW	100	100	1.34	0	20.51
SNAPPER,MXD SP,CKD,DRY HEAT	100	128	1.72	0	26.3
SPOT,RAW	100	123	4.9	0	18.51
STURGEON,MXD SP,RAW	100	105	4.04	0	16.14
STURGEON,MXD SP,CKD,DRY HEAT	100	135	5.18	0	20.7
STURGEON,MXD SP,SMOKED	100	173	4.4	0	31.2
SUCKER,WHITE,RAW	100	92	2.32	0	16.76
SUNFISH,PUMPKIN SEED,RAW	100	89	0.7	0	19.4
SURIMI	100	99	0.9	6.85	15.18
SWORDFISH,RAW	100	121	4.01	0	19.8
SWORDFISH,COOKED,DRY HEAT	100	155	5.14	0	25.39
TILEFISH,RAW	100	96	2.31	0	17.5
TILEFISH,COOKED,DRY HEAT	100	147	4.69	0	24.49
TROUT,MIXED SPECIES,RAW	100	148	6.61	0	20.77
TROUT,RAINBOW,WILD,RAW	100	119	3.46	0	20.48
TROUT,RAINBOW,WILD,CKD,DRY HEAT	100	150	5.82	0	22.92
TUNA,FRESH,BLUEFIN,RAW	100	144	4.9	0	23.33
TUNA,FRSH,BLUEFIN,CKD,DRY HEAT	100	184	6.28	0	29.91
TUNA,LT,CND IN OIL,DRND SOL	100	198	8.21	0	29.13
TUNA,LT,CND IN H2O,DRND SOL	100	116	0.82	0	25.51
TUNA,FRESH,SKIPJACK,RAW	100	103	1.01	0	22
TUNA,WHITE,CND IN OIL,DRND SOL	100	186	8.08	0	26.53
TUNA,WHITE,CND IN H2O,DRND SOL	100	128	2.97	0	23.62
TUNA,FRESH,YELLOWFIN,RAW	100	108	0.95	0	23.38
TUNA SALAD	100	187	9.26	9.41	16.04
TURBOT,EUROPEAN,RAW	100	95	2.95	0	16.05
WHITEFISH,MXD SP,RAW	100	134	5.86	0	19.09
WHITEFISH,MXD SP,SMOKED	100	108	0.93	0	23.4
WHITING,MIXED SPECIES,RAW	100	90	1.31	0	18.31
WHITING,MXD SP,CKD,DRY HEAT	100	116	1.69	0	23.48
WOLFFISH,ATLANTIC,RAW	100	96	2.39	0	17.5
YELLOWTAIL,MXD SP,RAW	100	146	5.24	0	23.14
CRAB,ALASKA KING,RAW	100	84	0.6	0	18.29
CRAB,ALASKA KING,CKD,MOIST HEAT	100	97	1.54	0	19.35
CRAB,ALASKA KING,IMITN,MADE FROM SURIMI	100	95	0.46	15	7.62
CRAB,BLUE,RAW	100	87	1.08	0.04	18.06
CRAB,BLUE,CKD,MOIST HEAT	100	102	1.77	0	20.2
CRAB,BLUE,CANNED	100	99	1.23	0	20.52
CRAB,BLUE,CRAB CAKES	100	155	7.52	0.48	20.21
CRAB,DUNGENESS,RAW	100	86	0.97	0.74	17.41
CRAB,QUEEN,RAW	100	90	1.18	0	18.5
CRAYFISH,MXD SP,WILD,RAW	100	77	0.95	0	15.97
CRAYFISH,MXD SP,WILD,CKD,MOIST HEAT	100	82	1.2	0	16.77
LOBSTER,NORTHERN,RAW	100	90	0.9	0.5	18.8
LOBSTER,NORTHERN,CKD,MOIST HEAT	100	98	0.59	1.28	20.5
SHRIMP,MIXED SPECIES,RAW	100	106	1.73	0.91	20.31
SHRIMP,MXD SP,CKD,BREADED&FRIED	100	242	12.28	11.47	21.39
SHRIMP,MXD SP,CKD,MOIST HEAT	100	99	1.08	0	20.91
SHRIMP,MXD SP,CND	100	100	1.36	0	20.42
SHRIMP,MXD SP,IMITN,MADE FROM SURIMI	100	101	1.47	9.13	12.39
SPINY LOBSTER,MXD SP,RAW	100	112	1.51	2.43	20.6
ABALONE,MIXED SPECIES,RAW	100	105	0.76	6.01	17.1
ABALONE,MXD SP,CKD,FRIED	100	189	6.78	11.05	19.63
CLAM,MIXED SPECIES,RAW	100	74	0.97	2.57	12.77
CLAM,MXD SP,CKD,BREADED&FRIED	100	202	11.15	10.33	14.24
CLAM,MXD SP,CKD,MOIST HEAT	100	148	1.95	5.13	25.55
CLAM,MXD SP,CND,DRND SOL	100	148	1.95	5.13	25.55
CLAM,MXD SP,CND,LIQ	100	2	0.02	0.1	0.4
CUTTLEFISH,MXD SP,RAW	100	79	0.7	0.82	16.24
MUSSEL,BLUE,RAW	100	86	2.24	3.69	11.9
MUSSEL,BLUE,CKD,MOIST HEAT	100	172	4.48	7.39	23.8
OCTOPUS,COMMON,RAW	100	82	1.04	2.2	14.91
OYSTER,EASTERN,WILD,RAW	100	68	2.46	3.91	7.05
OYSTER,EASTERN,CKD,BREADED&FRIED	100	197	12.58	11.62	8.77
OYSTER,EASTERN,WILD,CKD,MOIST HEAT	100	137	4.91	7.82	14.1
OYSTER,EASTERN,CANNED	100	69	2.47	3.91	7.06
OYSTER,PACIFIC,RAW	100	81	2.3	4.95	9.45
SCALLOP,MIXED SPECIES,RAW	100	88	0.76	2.36	16.78
SCALLOP,MXD SP,CKD,BREADED&FRIED	100	215	10.94	10.13	18.07
SCALLOP,MXD SP,IMITN,MADE FROM SURIMI	100	99	0.41	10.62	12.77
SQUID,MIXED SPECIES,RAW	100	92	1.38	3.08	15.58
SQUID,MXD SP,CKD,FRIED	100	175	7.48	7.79	17.94
WHELK,UNSPECIFIED,RAW	100	137	0.4	7.76	23.84
WHELK,UNSPEC,CKD,MOIST HEAT	100	275	0.8	15.52	47.68
SALMON,CHINOOK,SMOKED,(LOX),REG	100	117	4.32	0	18.28
SALMON,CHUM,CND,WO/SALT,DRND SOL W/BONE	100	141	5.5	0	21.43
SALMON,PINK,CND,WO/SALT,SOL W/BONE&LIQ	100	139	6.05	0	19.78
SALMON,SOCKEYE,CND,WO/SALT,DRND SOL W/BONE	100	153	7.31	0	20.47
TUNA,LT,CND IN OIL,WO/SALT,DRND SOL	100	198	8.21	0	29.13
TUNA,LT,CND IN H2O,WO/SALT,DRND SOL	100	116	0.82	0	25.51
TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL	100	186	8.08	0	26.53
TUNA,WHITE,CND IN H2O,WO/SALT,DRND SOL	100	128	2.97	0	23.62
BASS,FRESHWATER,MXD SP,CKD,DRY HEAT	100	146	4.73	0	24.18
BASS,STRIPED,CKD,DRY HEAT	100	124	2.99	0	22.73
BLUEFISH,COOKED,DRY HEAT	100	159	5.44	0	25.69
BURBOT,COOKED,DRY HEAT	100	115	1.04	0	24.76
BUTTERFISH,CKD,DRY HEAT	100	187	10.28	0	22.15
COD,PACIFIC,CKD,DRY HEAT	100	105	0.81	0	22.95
CUSK,COOKED,DRY HEAT	100	112	0.88	0	24.35
DOLPHINFISH,CKD,DRY HEAT	100	109	0.9	0	23.72
DRUM,FRESHWATER,CKD,DRY HEAT	100	153	6.32	0	22.49
HALIBUT,GREENLAND,CKD,DRY HEAT	100	239	17.74	0	18.42
HERRING,PACIFIC,CKD,DRY HEAT	100	250	17.79	0	21.01
LING,COOKED,DRY HEAT	100	111	0.82	0	24.35
LINGCOD,COOKED,DRY HEAT	100	109	1.36	0	22.64
MACKEREL,KING,CKD,DRY HEAT	100	134	2.56	0	26
MACKEREL,PACIFIC&JACK,MXD SP,CKD,DRY HEAT	100	201	10.12	0	25.73
MILKFISH,COOKED,DRY HEAT	100	190	8.63	0	26.32
MONKFISH,COOKED,DRY HEAT	100	97	1.95	0	18.56
PIKE,WALLEYE,CKD,DRY HEAT	100	119	1.56	0	24.54
POLLOCK,ATLANTIC,CKD,DRY HEAT	100	118	1.26	0	24.92
POUT,OCEAN,CKD,DRY HEAT	100	102	1.17	0	21.33
ROE,MXD SP,CKD,DRY HEAT	100	204	8.23	1.92	28.62
SABLEFISH,COOKED,DRY HEAT	100	250	19.62	0	17.19
SALMON,ATLANTIC,WILD,CKD,DRY HEAT	100	182	8.13	0	25.44
SALMON,CHINOOK,CKD,DRY HEAT	100	231	13.38	0	25.72
SALMON,CHUM,CKD,DRY HEAT	100	154	4.83	0	25.82
SALMON,PINK,CKD,DRY HEAT	100	149	4.42	0	25.56
SCUP,COOKED,DRY HEAT	100	135	3.5	0	24.21
SEATROUT,MXD SP,CKD,DRY HEAT	100	133	4.63	0	21.46
SHAD,AMERICAN,CKD,DRY HEAT	100	252	17.65	0	21.71
SPOT,COOKED,DRY HEAT	100	158	6.28	0	23.73
SUCKER,WHITE,CKD,DRY HEAT	100	119	2.97	0	21.49
SUNFISH,PUMPKIN SD,CKD,DRY HEAT	100	114	0.9	0	24.87
TROUT,MXD SP,CKD,DRY HEAT	100	190	8.47	0	26.63
TUNA,SKIPJACK,FRSH,CKD,DRY HEAT	100	132	1.29	0	28.21
TUNA,YELLOWFIN,FRSH,CKD,DRY HEAT	100	139	1.22	0	29.97
TURBOT,EUROPEAN,CKD,DRY HEAT	100	122	3.78	0	20.58
WHITEFISH,MXD SP,CKD,DRY HEAT	100	172	7.51	0	24.47
WOLFFISH,ATLANTIC,CKD,DRY HEAT	100	123	3.06	0	22.44
YELLOWTAIL,MXD SP,CKD,DRY HEAT	100	187	6.72	0	29.67
CRAB,DUNGENESS,CKD,MOIST HEAT	100	110	1.24	0.95	22.32
CRAB,QUEEN,CKD,MOIST HEAT	100	115	1.51	0	23.72
SPINY LOBSTER,MXD SP,CKD,MOIST HEAT	100	143	1.94	3.12	26.41
CUTTLEFISH,MXD SP,CKD,MOIST HEAT	100	158	1.4	1.64	32.48
OCTOPUS,COMMON,CKD,MOIST HEAT	100	164	2.08	4.4	29.82
OYSTER,PACIFIC,CKD,MOIST HEAT	100	163	4.6	9.9	18.9
ROUGHY,ORANGE,CKD,DRY HEAT	100	105	0.9	0	22.64
CATFISH,CHANNEL,WILD,CKD,DRY HEAT	100	105	2.85	0	18.47
CATFISH,CHANNEL,FARMED,RAW	100	135	7.59	0	15.55
CATFISH,CHANNEL,FARMED,CKD,DRY HEAT	100	152	8.02	0	18.72
SALMON,ATLANTIC,FARMED,RAW	100	208	13.42	0	20.42
SALMON,ATLANTIC,FARMED,CKD,DRY HEAT	100	206	12.35	0	22.1
SALMON,COHO,FARMED,RAW	100	160	7.67	0	21.27
SALMON,COHO,FARMED,CKD,DRY HEAT	100	178	8.23	0	24.3
TROUT,RAINBOW,FARMED,RAW	100	138	5.4	0	20.87
TROUT,RAINBOW,FARMED,CKD,DRY HEAT	100	169	7.2	0	24.27
CRAYFISH,MXD SP,FARMED,RAW	100	72	0.97	0	14.85
CRAYFISH,MXD SP,FARMED,CKD,MOIST HEAT	100	87	1.3	0	17.52
OYSTER,EASTERN,WILD,CKD,DRY HEAT	100	72	1.9	4.8	8.25
OYSTER,EASTERN,FARMED,RAW	100	59	1.55	5.53	5.22
OYSTER,EASTERN,FARMED,CKD,DRY HEAT	100	79	2.12	7.28	7
SALMON,COHO,WILD,CKD,DRY HEAT	100	139	4.3	0	23.45
CONCH,BAKED OR BROILED	100	130	1.2	1.7	26.3
USDA COMMODITY,SALMON NUGGETS,BREADED,FRZ,HTD	100	212	11.72	13.96	12.69
USDA COMMODITY,SALMON NUGGETS,CKD AS PURCHASED,UNHTD	100	189	10.43	11.85	11.97
SALMON,PINK,CND,DRND SOL W/BONE	100	136	4.83	0	23.08
FISH,TILAPIA,RAW	100	96	1.7	0	20.08
FISH,TILAPIA,CKD,DRY HEAT	100	128	2.65	0	26.15
BEANS,ADZUKI,MATURE SEEDS,RAW	100	329	0.53	62.9	19.87
BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT	100	128	0.1	24.77	7.52
BEANS,ADZUKI,MATURE SEEDS,CND,SWTND	100	237	0.03	55.01	3.8
BEANS,ADZUKI,YOKAN,MATURE SEEDS	100	260	0.12	60.72	3.29
BEANS,BAKED,HOME PREPARED	100	155	5.15	21.63	5.54
BEANS,BKD,CND,PLN OR VEGETARIAN	100	94	0.37	21.14	4.75
BEANS,BKD,CND,W/BF	100	121	3.45	16.91	6.38
BEANS,BKD,CND,W/FRANKS	100	142	6.57	15.39	6.75
BEANS,BKD,CND,W/PORK	100	106	1.55	19.99	5.19
BEANS,BKD,CND,W/PORK&SWT SAU	100	112	1.44	21.12	5.29
BEANS,BKD,CND,W/PORK&TOMATO SAU	100	94	0.93	18.69	5.15
BEANS,BLACK,MATURE SEEDS,RAW	100	341	1.42	62.36	21.6
BEANS,BLACK,MATURE SEEDS,CKD,BLD,WO/SALT	100	132	0.54	23.71	8.86
BEANS,BLACK TURTLE SOUP,MATURE SEEDS,RAW	100	339	0.9	63.25	21.25
BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CKD,BLD,WO/SALT	100	130	0.35	24.35	8.18
BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CND	100	91	0.29	16.56	6.03
BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW	100	335	1.23	60.05	23.03
BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT	100	136	0.46	24.46	9.34
BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CND	100	83	0.28	15.12	5.54
BEANS,FRENCH,MATURE SEEDS,RAW	100	343	2.02	64.11	18.81
BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT	100	129	0.76	24.02	7.05
BEANS,GREAT NORTHERN,MATURE SEEDS,RAW	100	339	1.14	62.37	21.86
BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT	100	118	0.45	21.09	8.33
BEANS,GREAT NORTHERN,MATURE SEEDS,CND	100	114	0.39	21.02	7.37
BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW	100	333	0.83	60.01	23.58
BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,WO/SALT	100	127	0.5	22.8	8.67
BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CND	100	84	0.6	14.5	5.22
BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,RAW	100	330	0.25	59.8	24.37
BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT	100	124	0.09	22.41	9.13
BEANS,KIDNEY,RED,MATURE SEEDS,RAW	100	337	1.06	61.29	22.53
BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT	100	127	0.5	22.8	8.67
BEANS,KIDNEY,RED,MATURE SEEDS,CND	100	84	0.36	15.54	5.26
BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,RAW	100	329	0.45	58.33	25.33
BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD,WO/SALT	100	123	0.17	21.85	9.49
BEANS,NAVY,MATURE SEEDS,RAW	100	337	1.5	60.75	22.33
BEANS,NAVY,MATURE SEEDS,CKD,BLD,WO/SALT	100	140	0.62	26.05	8.23
BEANS,NAVY,MATURE SEEDS,CND	100	113	0.43	20.45	7.53
BEANS,PINK,MATURE SEEDS,RAW	100	343	1.13	64.19	20.96
BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT	100	149	0.49	27.91	9.06
BEANS,PINTO,MATURE SEEDS,RAW	100	347	1.23	62.55	21.42
BEANS,PINTO,MATURE SEEDS,CKD,BLD,WO/SALT	100	143	0.65	26.22	9.01
BEANS,PINTO,MATURE SEEDS,CND	100	86	0.81	15.25	4.86
BEANS,SML WHITE,MATURE SEEDS,RAW	100	336	1.18	62.25	21.11
BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT	100	142	0.64	25.81	8.97
BEANS,YEL,MATURE SEEDS,RAW	100	345	2.6	60.7	22
BEANS,YEL,MATURE SEEDS,CKD,BLD,WO/SALT	100	144	1.08	25.27	9.16
BEANS,WHITE,MATURE SEEDS,RAW	100	333	0.85	60.27	23.36
BEANS,WHITE,MATURE SEEDS,CKD,BLD,WO/SALT	100	139	0.35	25.09	9.73
BEANS,WHITE,MATURE SEEDS,CND	100	114	0.29	21.2	7.26
BROADBEANS (FAVA BEANS),MATURE SEEDS,RAW	100	341	1.53	58.29	26.12
BROADBEANS (FAVA BNS),MATURE SEEDS,CKD,BLD,WO/SALT	100	110	0.4	19.65	7.6
BROADBEANS (FAVA BNS),MATURE SEEDS,CND	100	71	0.22	12.41	5.47
CAROB FLOUR	100	222	0.65	88.88	4.62
CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW	100	364	6.04	60.65	19.3
CHICKPEAS ,MATURE SEEDS,CKD,BLD,WO/SALT	100	164	2.59	27.42	8.86
CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,CND	100	119	1.14	22.61	4.95
CHILI WITH BEANS,CANNED	100	112	5.49	11.91	5.71
COWPEAS,CATJANG,MATURE SEEDS,RAW	100	343	2.07	59.64	23.85
COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,WO/SALT	100	117	0.71	20.32	8.13
COWPEAS,COMMON (BLACKEYES,CROWDER,SOUTHERN),MTRE SEEDS,RAW	100	336	1.26	60.03	23.52
COWPEAS,COMMON (BLKEYES,CRWDR,STHRN),MTURE,CKD,BLD,WO/SALT	100	116	0.53	20.76	7.73
COWPEAS,COMMON,MATURE SEEDS,CND,PLN	100	77	0.55	13.63	4.74
COWPEAS,COMMON,MATURE SEEDS,CND W/PORK	100	83	1.6	16.53	2.74
HYACINTH BNS,MATURE SEEDS,RAW	100	344	1.69	60.76	23.9
HYACINTH BNS,MATURE SEEDS,CKD,BLD,WO/SALT	100	117	0.58	20.7	8.14
LENTILS,RAW	100	353	1.06	60.08	25.8
LENTILS,MATURE SEEDS,CKD,BLD,WO/SALT	100	116	0.38	20.13	9.02
LIMA BNS,LRG,MATURE SEEDS,RAW	100	338	0.69	63.38	21.46
LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,WO/SALT	100	115	0.38	20.88	7.8
LIMA BNS,LRG,MATURE SEEDS,CND	100	79	0.17	14.91	4.93
LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,RAW	100	335	0.93	62.83	20.62
LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,CKD,BLD,WO/SALT	100	126	0.38	23.31	8.04
LUPINS,MATURE SEEDS,RAW	100	371	9.74	40.38	36.17
LUPINS,MATURE SEEDS,CKD,BLD,WO/ SALT	100	119	2.92	9.88	15.57
MOTHBEANS,MATURE SEEDS,RAW	100	343	1.61	61.52	22.94
MOTHBEANS,MATURE SEEDS,CKD,BLD,WO/SALT	100	117	0.55	20.96	7.81
MUNG BNS,MATURE SEEDS,RAW	100	347	1.15	62.62	23.86
MUNG BNS,MATURE SEEDS,CKD,BLD,WO/SALT	100	105	0.38	19.15	7.02
NOODLES,CHINESE,CELLOPHANE OR LONG RICE (MUNG BNS),DEHYD	100	351	0.06	86.09	0.16
MUNGO BNS,MATURE SEEDS,RAW	100	341	1.64	58.99	25.21
